### Cluster 81 — Symptoms (68)
Symptom,Frequency 
sore muscles worse motion,1 
lameness in back,1 
hardly able to stoop,1 
severe pain in right scapula worse inspiration,1 
left knee cannot bear pressure,1 
heavy limbs,1 
back pains from engorged liver,1 
fullness in right hypochondrium,1 
shooting down left arm,1 
constant tiredness,1 
constant dull backache,1 
severe pain in right chest,1 
painful left knee,1 
lameness in sacro-iliac symphysis worse walking,1 
cloudy intellect,1 
sore muscles worse walking,1 
constant backache in sacrum worse stooping,1 
weight in right hypochondrium,1 
cannot focus on work,1 
sense of spinal weakness,1 
hemorrhoidal troubles,1 
depressed mind,1 
constant backache in sacrum worse walking,1 
swollen left knee,2 
fainting feeling,1 
stiff left knee,2 
left arm feels over-exercised,1 
pain downward from right hip joint,1 
lameness in small of back,1 
pain in sacro-iliac symphysis worse walking,1 
lameness in neck,1 
sensation of arm paralysis,1 
stinging in right arm,1 
uncomfortable rectal feeling as if filled with sticks,1 
severe aching from stomach pit to lower liver lobe,1 
sad mind,1 
tender right hypochondrium,1 
constant backache in hips worse stooping,1 
weakness in neck,1 
dull aching between shoulders,1 
dark urine,1 
constant aching in right hip joint,1 
weariness in small of back,1 
gloomy mind,1 
tearing in small of back on walking,1 
hot urine,1 
pain in scapulae worse inspiration,1 
sense of lameness,1 
sore leg,1 
bruised feeling in right hip joint,1 
aching in left acromion,1 
dry fauces,1 
weak back must lie down,1 
constant backache in hips worse walking,1 
true lumbago,1 
severe dull pain across hips,1 
walking almost impossible,2 
weak legs must lie down,1 
severe dull pain across back as if breaking,1 
hardly able to rise,1 
dull aching in small of back worse walking,1 
dry mouth,1 
painful joints,1 
weakness in back,1 
sore tendo achillis,1 
sense of heaviness,1 
affinity for left knee joint,1 
severe pain in right chest worse inspiration,1 

### Top Remedies
Remedy,Symptoms_Covered 
aesculus hippocastanum,68 
mercurius iodatus ruber,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
lameness in sacro-iliac symphysis worse walking,pain in scapulae worse inspiration,1.0,1
lameness in sacro-iliac symphysis worse walking,sense of lameness,1.0,1
lameness in sacro-iliac symphysis worse walking,sore leg,1.0,1
lameness in sacro-iliac symphysis worse walking,bruised feeling in right hip joint,1.0,1
lameness in sacro-iliac symphysis worse walking,aching in left acromion,1.0,1
lameness in sacro-iliac symphysis worse walking,dry fauces,1.0,1
lameness in sacro-iliac symphysis worse walking,weak back must lie down,1.0,1
lameness in sacro-iliac symphysis worse walking,constant backache in hips worse walking,1.0,1
lameness in sacro-iliac symphysis worse walking,true lumbago,1.0,1
lameness in sacro-iliac symphysis worse walking,severe dull pain across hips,1.0,1
lameness in sacro-iliac symphysis worse walking,walking almost impossible,1.0,1
lameness in sacro-iliac symphysis worse walking,weak legs must lie down,1.0,1
lameness in sacro-iliac symphysis worse walking,severe dull pain across back as if breaking,1.0,1
lameness in sacro-iliac symphysis worse walking,hardly able to rise,1.0,1
lameness in sacro-iliac symphysis worse walking,dull aching in small of back worse walking,1.0,1
lameness in sacro-iliac symphysis worse walking,dry mouth,1.0,1
lameness in sacro-iliac symphysis worse walking,painful joints,1.0,1
lameness in sacro-iliac symphysis worse walking,weakness in back,1.0,1
lameness in sacro-iliac symphysis worse walking,sore tendo achillis,1.0,1
lameness in sacro-iliac symphysis worse walking,sense of heaviness,1.0,1
lameness in sacro-iliac symphysis worse walking,affinity for left knee joint,1.0,1
lameness in sacro-iliac symphysis worse walking,severe pain in right chest worse inspiration,1.0,1
tearing in small of back on walking,sore muscles worse motion,1.0,1
tearing in small of back on walking,lameness in back,1.0,1
tearing in small of back on walking,hardly able to stoop,1.0,1
tearing in small of back on walking,severe pain in right scapula worse inspiration,1.0,1
tearing in small of back on walking,left knee cannot bear pressure,1.0,1
tearing in small of back on walking,heavy limbs,1.0,1
tearing in small of back on walking,back pains from engorged liver,1.0,1
tearing in small of back on walking,fullness in right hypochondrium,1.0,1
tearing in small of back on walking,shooting down left arm,1.0,1
tearing in small of back on walking,constant tiredness,1.0,1
tearing in small of back on walking,constant dull backache,1.0,1
tearing in small of back on walking,severe pain in right chest,1.0,1
tearing in small of back on walking,painful left knee,1.0,1
tearing in small of back on walking,lameness in sacro-iliac symphysis worse walking,1.0,1
tearing in small of back on walking,cloudy intellect,1.0,1
tearing in small of back on walking,sore muscles worse walking,1.0,1
tearing in small of back on walking,constant backache in sacrum worse stooping,1.0,1
tearing in small of back on walking,weight in right hypochondrium,1.0,1
tearing in small of back on walking,cannot focus on work,1.0,1
tearing in small of back on walking,sense of spinal weakness,1.0,1
tearing in small of back on walking,hemorrhoidal troubles,1.0,1
tearing in small of back on walking,depressed mind,1.0,1
tearing in small of back on walking,constant backache in sacrum worse walking,1.0,1
tearing in small of back on walking,swollen left knee,1.0,1
tearing in small of back on walking,fainting feeling,1.0,1
tearing in small of back on walking,stiff left knee,1.0,1
tearing in small of back on walking,left arm feels over-exercised,1.0,1
tearing in small of back on walking,pain downward from right hip joint,1.0,1
tearing in small of back on walking,lameness in small of back,1.0,1
tearing in small of back on walking,pain in sacro-iliac symphysis worse walking,1.0,1
tearing in small of back on walking,lameness in neck,1.0,1
tearing in small of back on walking,sensation of arm paralysis,1.0,1
tearing in small of back on walking,stinging in right arm,1.0,1
tearing in small of back on walking,uncomfortable rectal feeling as if filled with sticks,1.0,1
tearing in small of back on walking,severe aching from stomach pit to lower liver lobe,1.0,1
tearing in small of back on walking,sad mind,1.0,1
tearing in small of back on walking,tender right hypochondrium,1.0,1
tearing in small of back on walking,constant backache in hips worse stooping,1.0,1
tearing in small of back on walking,weakness in neck,1.0,1
tearing in small of back on walking,dull aching between shoulders,1.0,1
tearing in small of back on walking,dark urine,1.0,1
tearing in small of back on walking,constant aching in right hip joint,1.0,1
tearing in small of back on walking,weariness in small of back,1.0,1
tearing in small of back on walking,gloomy mind,1.0,1
tearing in small of back on walking,hot urine,1.0,1
tearing in small of back on walking,pain in scapulae worse inspiration,1.0,1
tearing in small of back on walking,sense of lameness,1.0,1
tearing in small of back on walking,sore leg,1.0,1
tearing in small of back on walking,bruised feeling in right hip joint,1.0,1
tearing in small of back on walking,aching in left acromion,1.0,1
tearing in small of back on walking,dry fauces,1.0,1
tearing in small of back on walking,weak back must lie down,1.0,1
tearing in small of back on walking,constant backache in hips worse walking,1.0,1
tearing in small of back on walking,true lumbago,1.0,1
tearing in small of back on walking,severe dull pain across hips,1.0,1
tearing in small of back on walking,walking almost impossible,1.0,1
tearing in small of back on walking,weak legs must lie down,1.0,1
tearing in small of back on walking,severe dull pain across back as if breaking,1.0,1
tearing in small of back on walking,hardly able to rise,1.0,1
tearing in small of back on walking,dull aching in small of back worse walking,1.0,1
tearing in small of back on walking,dry mouth,1.0,1
tearing in small of back on walking,painful joints,1.0,1
tearing in small of back on walking,weakness in back,1.0,1
tearing in small of back on walking,sore tendo achillis,1.0,1
tearing in small of back on walking,sense of heaviness,1.0,1
tearing in small of back on walking,affinity for left knee joint,1.0,1
tearing in small of back on walking,severe pain in right chest worse inspiration,1.0,1
weak back must lie down,sore muscles worse motion,1.0,1
weak back must lie down,lameness in back,1.0,1
weak back must lie down,hardly able to stoop,1.0,1
weak back must lie down,severe pain in right scapula worse inspiration,1.0,1
weak back must lie down,left knee cannot bear pressure,1.0,1
weak back must lie down,heavy limbs,1.0,1
weak back must lie down,back pains from engorged liver,1.0,1
weak back must lie down,fullness in right hypochondrium,1.0,1
weak back must lie down,shooting down left arm,1.0,1
weak back must lie down,constant tiredness,1.0,1
weak back must lie down,constant dull backache,1.0,1
weak back must lie down,severe pain in right chest,1.0,1
weak back must lie down,painful left knee,1.0,1
weak back must lie down,lameness in sacro-iliac symphysis worse walking,1.0,1
weak back must lie down,cloudy intellect,1.0,1
weak back must lie down,sore muscles worse walking,1.0,1
weak back must lie down,constant backache in sacrum worse stooping,1.0,1
weak back must lie down,weight in right hypochondrium,1.0,1
weak back must lie down,cannot focus on work,1.0,1
weak back must lie down,sense of spinal weakness,1.0,1
weak back must lie down,hemorrhoidal troubles,1.0,1
weak back must lie down,depressed mind,1.0,1
weak back must lie down,constant backache in sacrum worse walking,1.0,1
weak back must lie down,swollen left knee,1.0,1
weak back must lie down,fainting feeling,1.0,1
weak back must lie down,stiff left knee,1.0,1
weak back must lie down,left arm feels over-exercised,1.0,1
weak back must lie down,pain downward from right hip joint,1.0,1
weak back must lie down,lameness in small of back,1.0,1
weak back must lie down,pain in sacro-iliac symphysis worse walking,1.0,1
weak back must lie down,lameness in neck,1.0,1
weak back must lie down,sensation of arm paralysis,1.0,1
weak back must lie down,stinging in right arm,1.0,1
weak back must lie down,uncomfortable rectal feeling as if filled with sticks,1.0,1
weak back must lie down,severe aching from stomach pit to lower liver lobe,1.0,1
weak back must lie down,sad mind,1.0,1
weak back must lie down,tender right hypochondrium,1.0,1
weak back must lie down,constant backache in hips worse stooping,1.0,1
weak back must lie down,weakness in neck,1.0,1
weak back must lie down,dull aching between shoulders,1.0,1
weak back must lie down,dark urine,1.0,1
weak back must lie down,constant aching in right hip joint,1.0,1
weak back must lie down,weariness in small of back,1.0,1
weak back must lie down,gloomy mind,1.0,1
weak back must lie down,tearing in small of back on walking,1.0,1
weak back must lie down,hot urine,1.0,1
weak back must lie down,pain in scapulae worse inspiration,1.0,1
weak back must lie down,sense of lameness,1.0,1
weak back must lie down,sore leg,1.0,1
weak back must lie down,bruised feeling in right hip joint,1.0,1
weak back must lie down,aching in left acromion,1.0,1
weak back must lie down,dry fauces,1.0,1
weak back must lie down,constant backache in hips worse walking,1.0,1
weak back must lie down,true lumbago,1.0,1
weak back must lie down,severe dull pain across hips,1.0,1
weak back must lie down,walking almost impossible,1.0,1
weak back must lie down,weak legs must lie down,1.0,1
weak back must lie down,severe dull pain across back as if breaking,1.0,1
weak back must lie down,hardly able to rise,1.0,1
weak back must lie down,dull aching in small of back worse walking,1.0,1
weak back must lie down,dry mouth,1.0,1
weak back must lie down,painful joints,1.0,1
weak back must lie down,weakness in back,1.0,1
weak back must lie down,sore tendo achillis,1.0,1
weak back must lie down,sense of heaviness,1.0,1
weak back must lie down,affinity for left knee joint,1.0,1
weak back must lie down,severe pain in right chest worse inspiration,1.0,1
constant backache in sacrum worse stooping,sore muscles worse motion,1.0,1
constant backache in sacrum worse stooping,lameness in back,1.0,1
constant backache in sacrum worse stooping,hardly able to stoop,1.0,1
constant backache in sacrum worse stooping,severe pain in right scapula worse inspiration,1.0,1
constant backache in sacrum worse stooping,left knee cannot bear pressure,1.0,1
constant backache in sacrum worse stooping,heavy limbs,1.0,1
constant backache in sacrum worse stooping,back pains from engorged liver,1.0,1
constant backache in sacrum worse stooping,fullness in right hypochondrium,1.0,1
constant backache in sacrum worse stooping,shooting down left arm,1.0,1
constant backache in sacrum worse stooping,constant tiredness,1.0,1
constant backache in sacrum worse stooping,constant dull backache,1.0,1
constant backache in sacrum worse stooping,severe pain in right chest,1.0,1
constant backache in sacrum worse stooping,painful left knee,1.0,1
constant backache in sacrum worse stooping,lameness in sacro-iliac symphysis worse walking,1.0,1
constant backache in sacrum worse stooping,cloudy intellect,1.0,1
constant backache in sacrum worse stooping,sore muscles worse walking,1.0,1
constant backache in sacrum worse stooping,weight in right hypochondrium,1.0,1
constant backache in sacrum worse stooping,cannot focus on work,1.0,1
constant backache in sacrum worse stooping,sense of spinal weakness,1.0,1
constant backache in sacrum worse stooping,hemorrhoidal troubles,1.0,1
constant backache in sacrum worse stooping,depressed mind,1.0,1
constant backache in sacrum worse stooping,constant backache in sacrum worse walking,1.0,1
constant backache in sacrum worse stooping,swollen left knee,1.0,1
constant backache in sacrum worse stooping,fainting feeling,1.0,1
constant backache in sacrum worse stooping,stiff left knee,1.0,1
constant backache in sacrum worse stooping,left arm feels over-exercised,1.0,1
constant backache in sacrum worse stooping,pain downward from right hip joint,1.0,1
constant backache in sacrum worse stooping,lameness in small of back,1.0,1
constant backache in sacrum worse stooping,pain in sacro-iliac symphysis worse walking,1.0,1
constant backache in sacrum worse stooping,lameness in neck,1.0,1
constant backache in sacrum worse stooping,sensation of arm paralysis,1.0,1
constant backache in sacrum worse stooping,stinging in right arm,1.0,1
constant backache in sacrum worse stooping,uncomfortable rectal feeling as if filled with sticks,1.0,1
constant backache in sacrum worse stooping,severe aching from stomach pit to lower liver lobe,1.0,1
constant backache in sacrum worse stooping,sad mind,1.0,1
constant backache in sacrum worse stooping,tender right hypochondrium,1.0,1
constant backache in sacrum worse stooping,constant backache in hips worse stooping,1.0,1
constant backache in sacrum worse stooping,weakness in neck,1.0,1
constant backache in sacrum worse stooping,dull aching between shoulders,1.0,1
constant backache in sacrum worse stooping,dark urine,1.0,1
constant backache in sacrum worse stooping,constant aching in right hip joint,1.0,1
constant backache in sacrum worse stooping,weariness in small of back,1.0,1
constant backache in sacrum worse stooping,gloomy mind,1.0,1
constant backache in sacrum worse stooping,tearing in small of back on walking,1.0,1
constant backache in sacrum worse stooping,hot urine,1.0,1
constant backache in sacrum worse stooping,pain in scapulae worse inspiration,1.0,1
constant backache in sacrum worse stooping,sense of lameness,1.0,1
constant backache in sacrum worse stooping,sore leg,1.0,1
constant backache in sacrum worse stooping,bruised feeling in right hip joint,1.0,1
constant backache in sacrum worse stooping,aching in left acromion,1.0,1
constant backache in sacrum worse stooping,dry fauces,1.0,1
constant backache in sacrum worse stooping,weak back must lie down,1.0,1
constant backache in sacrum worse stooping,constant backache in hips worse walking,1.0,1
constant backache in sacrum worse stooping,true lumbago,1.0,1
constant backache in sacrum worse stooping,severe dull pain across hips,1.0,1
